Consumo_T,UTEM CIER DAVID-Mains_A (kWatts),UTEM CIER DAVID-Mains_B (kWatts),UTEM CIER DAVID-Mains_C (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 1 (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 2 (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna  (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L3 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L3 (kWatts),UTEM CIER DAVID-Solar_Generation-Inversor (kWatts),UTEM CIER DAVID-Room_Multi-use Circuit-Contactos David (kWatts),UTEM CIER DAVID-Lights-Alumbrado (kWatts),UTEM CIER DAVID-Lights-Alumbrado Fotovoltaico (kWatts),UTEM CIER DAVID-Other-Circuit_15 (kWatts),UTEM CIER DAVID-Other-Circuit_16 (kWatts)
0.75,0.2137,0.0061,0.0258,0.0171,0.0077,0.0125,0.0147,0.056,0.0264,0.0086,0.1791,0.0,0.0027,0.0,0.0,0.1785,0.0,0,0
0.75,0.2136,0.0062,0.0257,0.0171,0.0082,0.0127,0.0147,0.0559,0.0265,0.0085,0.1792,0.0,0.0027,0.0,0.0,0.1786,0.0,0,0
0.75,0.2142,0.0061,0.0258,0.0171,0.008,0.0126,0.0147,0.0559,0.0265,0.0085,0.1799,0.0,0.0029,0.0,0.0,0.1792,0.0,0,0
0.75,0.2147,0.0061,0.0258,0.0172,0.008,0.0126,0.0147,0.0562,0.0265,0.0085,0.1801,0.0,0.0027,0.0,0.0,0.1795,0.0,0,0
0.75,0.2148,0.0061,0.0258,0.0172,0.0083,0.0127,0.0148,0.0565,0.0266,0.0086,0.1798,0.0,0.0032,0.0,0.0,0.1792,0.0,0,0
0.75,0.2147,0.0061,0.0258,0.0173,0.0081,0.0128,0.0148,0.0561,0.0266,0.0086,0.1799,0.0,0.0031,0.0,0.0,0.1794,0.0,0,0
0.76,0.2156,0.0061,0.0258,0.0172,0.0083,0.0127,0.0148,0.057,0.0267,0.0086,0.18,0.0,0.0033,0.0,0.0,0.1795,0.0,0,0
0.76,0.2159,0.0062,0.0258,0.0172,0.0082,0.0127,0.0148,0.0573,0.0267,0.0086,0.1801,0.0,0.0031,0.0,0.0,0.1796,0.0,0,0
0.76,0.2155,0.006,0.0258,0.0172,0.0082,0.0127,0.0148,0.0571,0.0267,0.0086,0.18,0.0,0.0032,0.0,0.0,0.1795,0.0,0,0
0.75,0.2152,0.0062,0.0258,0.0172,0.0081,0.0128,0.0148,0.0565,0.0267,0.0087,0.1803,0.0,0.0029,0.0,0.0,0.1797,0.0,0,0
0.76,0.2169,0.0062,0.0257,0.0173,0.0083,0.0127,0.0147,0.057,0.0268,0.0086,0.1815,0.0,0.0032,0.0,0.0,0.181,0.0,0,0
0.76,0.2162,0.0062,0.0258,0.0174,0.0085,0.0126,0.0148,0.0569,0.0268,0.0085,0.1809,0.0,0.0029,0.0,0.0,0.1804,0.0,0,0
0.76,0.2164,0.0061,0.0258,0.0172,0.0084,0.0127,0.0147,0.0574,0.0268,0.0086,0.1807,0.0,0.0031,0.0,0.0,0.1801,0.0,0,0
0.76,0.2155,0.0062,0.0258,0.0172,0.0084,0.0126,0.0148,0.0566,0.0268,0.0086,0.1805,0.0,0.0028,0.0,0.0,0.18,0.0,0,0
0.76,0.2155,0.0061,0.0258,0.0173,0.0084,0.0128,0.0149,0.0566,0.0268,0.0086,0.1805,0.0,0.0029,0.0,0.0,0.18,0.0,0,0
0.76,0.2151,0.0061,0.0258,0.0173,0.0083,0.0127,0.0148,0.0563,0.0269,0.0086,0.1805,0.0,0.0032,0.0,0.0,0.1799,0.0,0,0
0.76,0.216,0.006,0.0258,0.0174,0.0079,0.0127,0.0149,0.0569,0.0268,0.0086,0.1806,0.0,0.0033,0.0,0.0,0.18,0.0,0,0
0.76,0.2159,0.0063,0.0258,0.0173,0.0085,0.0127,0.0148,0.0567,0.0268,0.0086,0.1807,0.0,0.003,0.0,0.0,0.1802,0.0,0,0
0.76,0.216,0.0061,0.0257,0.0173,0.0082,0.0128,0.0149,0.0566,0.0268,0.0086,0.1811,0.0,0.0028,0.0,0.0,0.1804,0.0,0,0
0.28,0.0588,0.0064,0.0259,0.017,0.0088,0.0129,0.0149,0.0571,0.0268,0.0085,0.0212,0.0,0.0033,0.0,0.0,0.0211,0.0,0,0
0.17,0.0104,0.0063,0.0258,0.0169,0.0087,0.0129,0.0151,0.032,0.0268,0.0085,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0259,0.0169,0.0084,0.013,0.0152,0.0301,0.0269,0.0085,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0063,0.0259,0.0171,0.009,0.0132,0.0153,0.0303,0.0272,0.0085,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0062,0.0258,0.0171,0.0091,0.0131,0.0153,0.0303,0.0273,0.0086,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0258,0.017,0.009,0.0131,0.0153,0.0304,0.0273,0.0086,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0062,0.0257,0.0171,0.0091,0.0131,0.0152,0.0302,0.0272,0.0085,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0257,0.017,0.0092,0.0131,0.0151,0.0301,0.0271,0.0085,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0257,0.017,0.0086,0.013,0.0151,0.0301,0.0271,0.0085,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0257,0.017,0.0089,0.0129,0.0151,0.0299,0.027,0.0085,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0,0
0.16,0.0084,0.0061,0.0257,0.0169,0.0084,0.0128,0.0151,0.0299,0.0269,0.0084,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0257,0.0169,0.0088,0.0129,0.0151,0.03,0.0269,0.0085,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0257,0.0168,0.0086,0.0129,0.0151,0.0299,0.0268,0.0085,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0062,0.0257,0.0167,0.0085,0.0129,0.0151,0.0297,0.0267,0.0084,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0257,0.0168,0.0083,0.0128,0.015,0.0297,0.0267,0.0085,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.006,0.0256,0.0169,0.0086,0.0128,0.015,0.0297,0.0268,0.0085,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0256,0.0168,0.0085,0.0129,0.0151,0.0296,0.0267,0.0084,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0059,0.0256,0.0168,0.0086,0.0127,0.0151,0.0296,0.0266,0.0084,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0256,0.0167,0.0082,0.0127,0.015,0.0296,0.0266,0.0085,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0256,0.0167,0.0085,0.0128,0.015,0.0297,0.0267,0.0084,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0256,0.0168,0.0085,0.0128,0.0151,0.0297,0.0267,0.0085,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0255,0.0167,0.0085,0.0128,0.015,0.0297,0.0266,0.0084,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0062,0.0255,0.0168,0.0082,0.0128,0.015,0.0297,0.0266,0.0084,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0255,0.0168,0.0085,0.0128,0.015,0.0297,0.0266,0.0084,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.006,0.0255,0.0167,0.0084,0.0127,0.015,0.0297,0.0266,0.0085,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0255,0.0167,0.0081,0.0127,0.015,0.0297,0.0266,0.0084,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0255,0.0168,0.0088,0.0126,0.0151,0.0297,0.0267,0.0084,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.006,0.0255,0.0168,0.0086,0.0128,0.015,0.0297,0.0267,0.0085,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0255,0.0168,0.0087,0.0129,0.015,0.0297,0.0267,0.0084,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0062,0.0255,0.0168,0.0085,0.0128,0.015,0.0297,0.0265,0.0084,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0254,0.0168,0.0087,0.0128,0.0151,0.0297,0.0267,0.0085,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0,0
0.16,0.0083,0.0061,0.0254,0.0168,0.0083,0.013,0.015,0.0298,0.0267,0.0084,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0063,0.0254,0.0168,0.0086,0.0129,0.015,0.0298,0.0267,0.0084,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0255,0.0168,0.0089,0.0129,0.015,0.0298,0.0267,0.0085,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0063,0.0254,0.0168,0.0087,0.0128,0.015,0.0298,0.0266,0.0084,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0254,0.0169,0.0087,0.0129,0.015,0.0297,0.0266,0.0084,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0251,0.0167,0.0088,0.0129,0.0149,0.0294,0.0263,0.0083,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.14,0.0068,0.0053,0.0218,0.0141,0.007,0.0109,0.0127,0.025,0.0223,0.0071,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0254,0.0166,0.008,0.0127,0.0147,0.0292,0.0262,0.0083,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.16,0.008,0.0061,0.0254,0.0166,0.0083,0.0126,0.0147,0.0293,0.0262,0.0084,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0,0
0.16,0.008,0.0061,0.0254,0.0165,0.0085,0.0128,0.0148,0.0293,0.0262,0.0084,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0,0
0.16,0.008,0.006,0.0254,0.0166,0.0082,0.0126,0.0148,0.0294,0.0262,0.0083,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0,0
0.2,0.029,0.0061,0.0254,0.0167,0.0083,0.0128,0.0147,0.0479,0.0263,0.0083,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.21,0.0367,0.0062,0.0253,0.0166,0.0081,0.0127,0.0146,0.0547,0.0264,0.0083,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.21,0.037,0.0061,0.0254,0.0166,0.0086,0.0128,0.0147,0.0551,0.0264,0.0083,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.22,0.0378,0.0061,0.0254,0.0167,0.0084,0.0128,0.0148,0.0558,0.0265,0.0083,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.22,0.0375,0.006,0.0254,0.0168,0.0081,0.0128,0.0147,0.0556,0.0264,0.0083,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0,0
0.21,0.0374,0.006,0.0254,0.0167,0.0081,0.0127,0.0147,0.0558,0.0264,0.0083,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0,0
0.77,0.222,0.0059,0.0254,0.0171,0.0078,0.0125,0.0146,0.0557,0.0265,0.0085,0.1868,0.0,0.003,0.0,0.0,0.1864,0.0,0,0
0.76,0.2196,0.0059,0.0254,0.0171,0.0078,0.0125,0.0146,0.0558,0.0264,0.0085,0.1844,0.0,0.0029,0.0,0.0,0.1839,0.0,0,0
0.76,0.2178,0.0058,0.0254,0.017,0.0078,0.0124,0.0146,0.055,0.0264,0.0085,0.1833,0.0,0.0035,0.0,0.0,0.1828,0.0,0,0
0.76,0.218,0.0059,0.0254,0.017,0.0078,0.0124,0.0146,0.0554,0.0264,0.0085,0.1831,0.0,0.0027,0.0,0.0,0.1826,0.0,0,0
0.76,0.2193,0.0058,0.0254,0.017,0.0077,0.0125,0.0145,0.0556,0.0265,0.0085,0.1843,0.0,0.0031,0.0,0.0,0.1839,0.0,0,0
0.76,0.2193,0.0059,0.0254,0.0171,0.0077,0.0125,0.0147,0.0558,0.0265,0.0084,0.1842,0.0,0.0031,0.0,0.0,0.1837,0.0,0,0
0.76,0.2195,0.006,0.0253,0.0172,0.0079,0.0125,0.0147,0.0563,0.0265,0.0085,0.1839,0.0,0.0031,0.0,0.0,0.1835,0.0,0,0
0.77,0.2203,0.006,0.0253,0.0172,0.0078,0.0127,0.0147,0.0561,0.0266,0.0085,0.1848,0.0,0.0028,0.0,0.0,0.1844,0.0,0,0
0.77,0.2205,0.006,0.0254,0.0171,0.0077,0.0126,0.0145,0.0563,0.0265,0.0085,0.185,0.0,0.003,0.0,0.0,0.1846,0.0,0,0
0.77,0.2203,0.0059,0.0254,0.0171,0.0081,0.0127,0.0146,0.0562,0.0266,0.0084,0.185,0.0,0.0026,0.0,0.0,0.1846,0.0,0,0
0.77,0.2203,0.006,0.0254,0.0172,0.0078,0.0126,0.0146,0.0564,0.0266,0.0085,0.1847,0.0,0.0029,0.0,0.0,0.1844,0.0,0,0
0.77,0.2209,0.0059,0.0254,0.0172,0.0077,0.0125,0.0147,0.0569,0.0265,0.0085,0.1849,0.0,0.0036,0.0,0.0,0.1845,0.0,0,0
0.77,0.2206,0.006,0.0254,0.0172,0.0082,0.0127,0.0147,0.0564,0.0265,0.0084,0.1854,0.0,0.0027,0.0,0.0,0.185,0.0,0,0
0.77,0.2199,0.006,0.0254,0.0172,0.0082,0.0126,0.0148,0.0562,0.0266,0.0085,0.1848,0.0,0.0029,0.0,0.0,0.1844,0.0,0,0
0.77,0.2193,0.0059,0.0253,0.0172,0.0081,0.0126,0.0147,0.0561,0.0266,0.0085,0.1843,0.0,0.0028,0.0,0.0,0.184,0.0,0,0
0.76,0.2189,0.006,0.0254,0.0171,0.008,0.0126,0.0146,0.056,0.0264,0.0084,0.184,0.0,0.0036,0.0,0.0,0.1836,0.0,0,0
0.77,0.2188,0.006,0.0255,0.0173,0.0081,0.0127,0.0147,0.0563,0.0266,0.0085,0.1838,0.0,0.0035,0.0,0.0,0.1834,0.0,0,0
0.77,0.2188,0.0061,0.0255,0.0172,0.008,0.0126,0.0148,0.0566,0.0267,0.0086,0.1836,0.0,0.0032,0.0,0.0,0.1833,0.0,0,0
0.77,0.2184,0.0061,0.0255,0.0173,0.0082,0.0126,0.0148,0.0562,0.0268,0.0085,0.1836,0.0,0.0038,0.0,0.0,0.1833,0.0,0,0
0.77,0.2188,0.0062,0.0255,0.0174,0.0084,0.0128,0.0148,0.0565,0.0268,0.0086,0.1837,0.0,0.004,0.0,0.0,0.1834,0.0,0,0
0.77,0.2192,0.006,0.0255,0.0173,0.0081,0.0128,0.0149,0.0567,0.0268,0.0085,0.1838,0.0,0.0037,0.0,0.0,0.1836,0.0,0,0
0.77,0.2203,0.006,0.0255,0.0173,0.008,0.0126,0.0147,0.0577,0.0268,0.0086,0.184,0.0,0.004,0.0,0.0,0.1837,0.0,0,0
0.77,0.2202,0.0062,0.0255,0.0173,0.0083,0.0126,0.0149,0.0576,0.0268,0.0085,0.1841,0.0,0.0032,0.0,0.0,0.1838,0.0,0,0
0.77,0.2202,0.006,0.0256,0.0172,0.0085,0.0127,0.0149,0.0573,0.0268,0.0086,0.1844,0.0,0.0038,0.0,0.0,0.1841,0.0,0,0
0.77,0.2194,0.006,0.0255,0.0173,0.0083,0.0126,0.0148,0.0566,0.0269,0.0086,0.1843,0.0,0.0032,0.0,0.0,0.184,0.0,0,0
0.77,0.219,0.0061,0.0255,0.0172,0.0084,0.0127,0.0147,0.0564,0.0269,0.0085,0.1841,0.0,0.003,0.0,0.0,0.1838,0.0,0,0
0.77,0.2202,0.0061,0.0255,0.0173,0.008,0.0127,0.0148,0.0572,0.027,0.0086,0.1846,0.0,0.003,0.0,0.0,0.1843,0.0,0,0
0.77,0.2196,0.0062,0.0255,0.0174,0.0084,0.0129,0.0149,0.0569,0.027,0.0086,0.1843,0.0,0.003,0.0,0.0,0.184,0.0,0,0
0.77,0.2189,0.0061,0.0255,0.0173,0.0079,0.0126,0.0148,0.0564,0.027,0.0086,0.1842,0.0,0.003,0.0,0.0,0.1839,0.0,0,0
0.77,0.2198,0.0061,0.0255,0.0171,0.008,0.0127,0.0147,0.0567,0.0268,0.0086,0.1847,0.0,0.0031,0.0,0.0,0.1844,0.0,0,0
0.77,0.2199,0.0059,0.0255,0.017,0.0081,0.0128,0.0147,0.0565,0.0268,0.0085,0.1851,0.0,0.0026,0.0,0.0,0.1847,0.0,0,0
0.77,0.2209,0.0061,0.0256,0.0171,0.0081,0.0128,0.0147,0.057,0.0268,0.0086,0.1854,0.0,0.0029,0.0,0.0,0.1852,0.0,0,0
0.77,0.2214,0.006,0.0255,0.0171,0.0082,0.0126,0.0147,0.0577,0.0268,0.0086,0.1853,0.0,0.0026,0.0,0.0,0.1851,0.0,0,0
0.77,0.2212,0.006,0.0255,0.0172,0.0079,0.0127,0.0147,0.0574,0.0268,0.0086,0.1853,0.0,0.0027,0.0,0.0,0.1851,0.0,0,0
0.77,0.2211,0.006,0.0255,0.0171,0.008,0.0127,0.0147,0.0576,0.0268,0.0085,0.1851,0.0,0.0026,0.0,0.0,0.1848,0.0,0,0
0.77,0.2211,0.0059,0.0256,0.0171,0.0081,0.0127,0.0147,0.0576,0.0269,0.0086,0.1852,0.0,0.0028,0.0,0.0,0.185,0.0,0,0
0.77,0.221,0.0059,0.0255,0.0171,0.0079,0.0128,0.0147,0.0574,0.0269,0.0086,0.1853,0.0,0.0027,0.0,0.0,0.185,0.0,0,0
0.77,0.2214,0.0059,0.0255,0.017,0.0084,0.0127,0.0147,0.0576,0.0269,0.0086,0.1854,0.0,0.0028,0.0,0.0,0.1851,0.0,0,0
0.77,0.2192,0.0061,0.0255,0.0171,0.0083,0.0127,0.0147,0.0556,0.0269,0.0086,0.1852,0.0,0.0029,0.0,0.0,0.185,0.0,0,0
0.77,0.2204,0.0061,0.0256,0.0171,0.0083,0.0126,0.0148,0.0569,0.0269,0.0086,0.1851,0.0,0.0026,0.0,0.0,0.1849,0.0,0,0
0.77,0.2195,0.0059,0.0256,0.0171,0.0084,0.0126,0.0148,0.0564,0.0269,0.0086,0.1849,0.0,0.0029,0.0,0.0,0.1847,0.0,0,0
0.77,0.2196,0.0059,0.0256,0.017,0.0079,0.0126,0.0148,0.0561,0.0269,0.0087,0.1851,0.0,0.003,0.0,0.0,0.1849,0.0,0,0
0.77,0.22,0.0059,0.0256,0.017,0.0081,0.0127,0.0147,0.0566,0.0269,0.0086,0.185,0.0,0.0031,0.0,0.0,0.1848,0.0,0,0
0.77,0.2197,0.0059,0.0256,0.0171,0.0083,0.0127,0.0147,0.0564,0.0269,0.0086,0.1849,0.0,0.0028,0.0,0.0,0.1847,0.0,0,0
0.77,0.2199,0.006,0.0256,0.017,0.008,0.0126,0.0147,0.0563,0.0268,0.0086,0.185,0.0,0.0028,0.0,0.0,0.1848,0.0,0,0
0.77,0.2206,0.006,0.0255,0.0172,0.0081,0.0127,0.0147,0.0568,0.0268,0.0086,0.1852,0.0,0.0028,0.0,0.0,0.1851,0.0,0,0
0.77,0.2209,0.0059,0.0256,0.0171,0.0081,0.0126,0.0147,0.0574,0.0268,0.0086,0.185,0.0,0.0027,0.0,0.0,0.1848,0.0,0,0
0.72,0.1956,0.0059,0.0257,0.0171,0.0079,0.0127,0.0149,0.0343,0.0267,0.0087,0.1853,0.0,0.0027,0.0,0.0,0.185,0.0,0,0
0.54,0.1322,0.0061,0.0257,0.017,0.0083,0.0128,0.0151,0.0299,0.027,0.0087,0.1262,0.0,0.0028,0.0,0.0,0.1259,0.0,0,0
0.16,0.0078,0.0062,0.0257,0.0168,0.0088,0.0129,0.0152,0.0299,0.0269,0.0085,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0062,0.0258,0.017,0.0089,0.0131,0.0151,0.03,0.027,0.0086,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0258,0.017,0.0091,0.0132,0.0152,0.0299,0.027,0.0085,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0062,0.0257,0.0168,0.0087,0.013,0.015,0.0298,0.0269,0.0085,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0257,0.0168,0.0088,0.0129,0.015,0.0297,0.0268,0.0085,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0257,0.0168,0.0089,0.013,0.015,0.0298,0.0268,0.0085,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0062,0.0256,0.0169,0.0085,0.0129,0.0151,0.0298,0.0269,0.0085,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.006,0.0257,0.0169,0.0088,0.0129,0.0151,0.0299,0.027,0.0085,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0256,0.0169,0.0088,0.0129,0.0151,0.0298,0.027,0.0085,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0256,0.017,0.0089,0.0129,0.0151,0.0299,0.027,0.0084,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0256,0.0168,0.0089,0.0129,0.0151,0.0298,0.0269,0.0085,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0256,0.0169,0.0088,0.013,0.015,0.0297,0.0269,0.0084,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0062,0.0256,0.0168,0.0086,0.0129,0.0151,0.0297,0.027,0.0085,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0256,0.0168,0.0088,0.013,0.0151,0.0297,0.027,0.0085,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0255,0.0169,0.0087,0.0129,0.0151,0.0296,0.027,0.0085,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0255,0.0167,0.0085,0.0129,0.015,0.0295,0.0267,0.0085,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0255,0.0167,0.0086,0.0128,0.015,0.0296,0.0267,0.0084,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.006,0.0255,0.0168,0.0083,0.0129,0.0151,0.0296,0.0268,0.0084,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.006,0.0255,0.0168,0.0086,0.0129,0.0151,0.0296,0.027,0.0085,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.006,0.0255,0.0167,0.0083,0.0128,0.0151,0.0296,0.0269,0.0084,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.006,0.0254,0.0168,0.0084,0.0128,0.015,0.0295,0.0268,0.0085,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.006,0.0254,0.0167,0.0081,0.0129,0.015,0.0295,0.0267,0.0084,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0255,0.0167,0.0082,0.0127,0.0149,0.0294,0.0265,0.0084,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0255,0.0168,0.0082,0.0128,0.0149,0.0295,0.0266,0.0084,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.006,0.0254,0.0168,0.0083,0.0129,0.0149,0.0295,0.0268,0.0085,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0059,0.0255,0.0167,0.0083,0.0128,0.0149,0.0296,0.0266,0.0084,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0255,0.0168,0.0084,0.0128,0.015,0.0295,0.0267,0.0085,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0254,0.0167,0.0084,0.0129,0.015,0.0295,0.0267,0.0085,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.006,0.0255,0.0166,0.0082,0.0127,0.0151,0.0296,0.0266,0.0084,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.006,0.0254,0.0168,0.0082,0.0129,0.0151,0.0296,0.0267,0.0084,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0062,0.0255,0.0169,0.0085,0.0127,0.015,0.0296,0.0268,0.0084,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0062,0.0254,0.0168,0.0086,0.0129,0.015,0.0296,0.0267,0.0084,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0255,0.0169,0.0089,0.0128,0.0151,0.0298,0.027,0.0085,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0255,0.0169,0.0087,0.0129,0.0151,0.0298,0.027,0.0085,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0,0
0.16,0.0082,0.0061,0.0255,0.0169,0.0085,0.0129,0.0151,0.0298,0.0269,0.0085,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0255,0.0168,0.0087,0.0129,0.015,0.0297,0.0268,0.0085,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0255,0.0168,0.0087,0.0129,0.0151,0.0297,0.0269,0.0085,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0,0
0.16,0.0081,0.0061,0.0255,0.0168,0.0088,0.0129,0.0151,0.0298,0.0269,0.0085,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0,0
