fecha,Corriente_linea1
2024-09-25 15-05-37.3,123.36846923828125
2024-09-25 15-05-38.1,123.3393325805664
2024-09-25 15-05-38.9,123.36566925048828
2024-09-25 15-05-39.7,123.36566925048828
2024-09-25 15-05-40.5,123.2999496459961
2024-09-25 15-05-41.3,123.23077392578125
2024-09-25 15-05-42.2,123.2427978515625
2024-09-25 15-05-43.0,123.3768310546875
2024-09-25 15-05-43.8,123.3768310546875
2024-09-25 15-05-44.6,123.39643859863281
2024-09-25 15-05-45.4,123.41666412353516
2024-09-25 15-05-46.2,123.4356689453125
2024-09-25 15-05-47.0,123.44194793701172
2024-09-25 15-05-47.8,123.42455291748047
2024-09-25 15-05-48.6,123.42455291748047
2024-09-25 15-05-49.4,123.38560485839844
2024-09-25 15-05-50.3,123.32661437988281
2024-09-25 15-05-51.1,123.37496948242188
2024-09-25 15-05-51.9,123.3187255859375
2024-09-25 15-05-52.7,123.3187255859375
2024-09-25 15-05-53.5,123.31737518310547
2024-09-25 15-05-54.3,123.33573150634766
2024-09-25 15-05-55.1,123.16629791259766
2024-09-25 15-05-55.9,122.96761322021484
2024-09-25 15-05-56.7,122.96761322021484
2024-09-25 15-05-57.6,123.00466918945312
2024-09-25 15-05-58.4,122.96430206298828
2024-09-25 15-05-59.2,122.97713470458984
2024-09-25 15-06-0.0,122.99746704101562
2024-09-25 15-06-0.8,123.08643341064453
2024-09-25 15-06-1.6,123.08643341064453
2024-09-25 15-06-2.4,123.28144073486328
2024-09-25 15-06-3.2,123.23731994628906
2024-09-25 15-06-4.1,123.2339859008789
2024-09-25 15-06-4.9,123.23890686035156
2024-09-25 15-06-5.7,123.23890686035156
2024-09-25 15-06-6.5,123.21420288085938
2024-09-25 15-06-7.3,123.1707992553711
2024-09-25 15-06-8.1,123.19233703613281
2024-09-25 15-06-8.9,123.25980377197266
2024-09-25 15-06-9.7,123.25980377197266
2024-09-25 15-06-10.6,123.20664978027344
2024-09-25 15-06-11.4,123.21154022216797
2024-09-25 15-06-12.2,123.30658721923828
2024-09-25 15-06-13.0,123.33533477783203
