fecha,valor_corriente,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-08-16_08-23-50,0.0708599686622619,0.07078644633293149,0.000844309492356128,0.0714304521679878,0.0693446174263954,cafetera
2024-08-16_08-23-52,0.0714126303791999,0.07088170498609539,0.0008910250044544811,0.0714304521679878,0.0693446174263954,cafetera
2024-08-16_08-23-54,0.0715236291289329,0.07091425955295558,0.0009155440819288337,0.0715236291289329,0.0693446174263954,cafetera
2024-08-16_08-23-56,0.0718396008014679,0.07141325622797008,0.00035368611654748025,0.0718396008014679,0.0708599686622619,cafetera
2024-08-16_08-23-59,0.0704360157251358,0.07121436893939967,0.0005606465036927647,0.0718396008014679,0.0704360157251358,cafetera
2024-08-16_08-24-01,0.069949522614479,0.07103227972984309,0.0008008982888704087,0.0718396008014679,0.069949522614479,cafetera
2024-08-16_08-24-03,0.0705183073878288,0.07085341513156888,0.0007945581328288435,0.0718396008014679,0.069949522614479,cafetera
2024-08-16_08-24-05,0.0699272379279136,0.070534136891365,0.0007784945315730584,0.0718396008014679,0.0699272379279136,cafetera
2024-08-16_08-24-08,0.0704493820667266,0.07025609314441675,0.000291813586214644,0.0705183073878288,0.0699272379279136,cafetera
2024-08-16_08-24-10,0.0714135244488716,0.07045159488916393,0.0006034880083472577,0.0714135244488716,0.0699272379279136,cafetera
2024-08-16_08-24-12,0.0714015290141105,0.07074199616909023,0.0006491195692405358,0.0714135244488716,0.0699272379279136,cafetera
2024-08-16_08-24-14,0.0709388703107833,0.07082610875368112,0.0006400728441072245,0.0714135244488716,0.0699272379279136,cafetera
2024-08-16_08-24-16,0.0710210800170898,0.07104487717151636,0.0003967114543268,0.0714135244488716,0.0704493820667266,cafetera
2024-08-16_08-24-19,0.0709718838334083,0.0711493775248527,0.0002375036317174191,0.0714135244488716,0.0709388703107833,cafetera
2024-08-16_08-24-21,0.0705419480800628,0.07097506225109093,0.0003053275945262547,0.0714015290141105,0.0705419480800628,cafetera
2024-08-16_08-24-23,0.069965973496437,0.07068795114755624,0.0004464084581045216,0.0710210800170898,0.069965973496437,cafetera
2024-08-16_08-24-25,0.0705029666423797,0.07060077041387552,0.00042731091869001054,0.0710210800170898,0.069965973496437,cafetera
2024-08-16_08-24-27,0.0705410167574882,0.07050475776195521,0.00035749009608071025,0.0709718838334083,0.069965973496437,cafetera
2024-08-16_08-24-30,0.0703999996185302,0.07039038091897958,0.0002442098821320199,0.0705419480800628,0.069965973496437,cafetera
2024-08-16_08-24-32,0.0705146938562393,0.07038493007421488,0.00024025320478193794,0.0705410167574882,0.069965973496437,cafetera
2024-08-16_08-24-34,0.0709627494215965,0.07058428525924679,0.0002182455868831841,0.0709627494215965,0.0703999996185302,cafetera
2024-08-16_08-24-36,0.0703999027609825,0.07056367248296733,0.00023226294380712328,0.0709627494215965,0.0703999027609825,cafetera
2024-08-16_08-24-39,0.0699060633778572,0.07043668180704113,0.00037652609293156866,0.0709627494215965,0.0699060633778572,cafetera
2024-08-16_08-24-41,0.0708482712507247,0.07052633613348003,0.0004168208219914193,0.0709627494215965,0.0699060633778572,cafetera
2024-08-16_08-24-43,0.0704363957047462,0.07051067650318142,0.00041883350169813493,0.0709627494215965,0.0699060633778572,cafetera
2024-08-16_08-24-45,0.0708064809441566,0.07047942280769344,0.00038076645890487124,0.0708482712507247,0.0699060633778572,cafetera
2024-08-16_08-24-47,0.0700489729642868,0.07040923684835429,0.0004284465165945273,0.0708482712507247,0.0699060633778572,cafetera
2024-08-16_08-24-50,0.0699649155139923,0.07042100727558133,0.00041164634770005993,0.0708482712507247,0.0699649155139923,cafetera
2024-08-16_08-24-52,0.069477267563343,0.07014680653810498,0.0005024865122927452,0.0708064809441566,0.069477267563343,cafetera
2024-08-16_08-24-54,0.0708133429288864,0.07022219598293303,0.000579215377252912,0.0708133429288864,0.069477267563343,cafetera
2024-08-16_08-24-56,0.070493534207344,0.0701596066355705,0.0005134710792938676,0.0708133429288864,0.069477267563343,cafetera
2024-08-16_08-24-58,0.0709060579538345,0.07033102363348004,0.0006026277919526195,0.0709060579538345,0.069477267563343,cafetera
2024-08-16_08-25-01,0.0708408281207084,0.07050620615482325,0.000596879783468221,0.0709060579538345,0.069477267563343,cafetera
2024-08-16_08-25-03,0.0709143728017807,0.0707936272025108,0.00017312784078988335,0.0709143728017807,0.070493534207344,cafetera
2024-08-16_08-25-05,0.0713269934058189,0.0708963572978973,0.00029631757942179054,0.0713269934058189,0.070493534207344,cafetera
2024-08-16_08-25-07,0.0699470341205596,0.07078705728054042,0.0005075509864233339,0.0713269934058189,0.0699470341205596,cafetera
2024-08-16_08-25-09,0.0714201033115387,0.07088986635208125,0.0005839883574261329,0.0714201033115387,0.0699470341205596,cafetera
2024-08-16_08-25-12,0.0710312873125076,0.07092795819044109,0.000586197450864381,0.0714201033115387,0.0699470341205596,cafetera
2024-08-16_08-25-14,0.0703476443886756,0.07081461250782009,0.0006416488783776348,0.0714201033115387,0.0699470341205596,cafetera
2024-08-16_08-25-16,0.0708677992224693,0.07072277367115017,0.0005798654832959881,0.0714201033115387,0.0699470341205596,cafetera
2024-08-16_08-25-18,0.0698359534144401,0.07070055752992627,0.0006178969265944413,0.0714201033115387,0.0698359534144401,cafetera
2024-08-16_08-25-21,0.0709198489785194,0.07060050666332239,0.0005018660617214346,0.0710312873125076,0.0698359534144401,cafetera
2024-08-16_08-25-23,0.0699000507593154,0.07037425935268396,0.0005139565773311168,0.0709198489785194,0.0698359534144401,cafetera
2024-08-16_08-25-25,0.070505179464817,0.07040576636791225,0.0005167382589221488,0.0709198489785194,0.0698359534144401,cafetera
2024-08-16_08-25-28,0.0705329477787017,0.07033879607915872,0.00046052941480947827,0.0709198489785194,0.0698359534144401,cafetera
2024-08-16_08-25-30,0.0709528475999832,0.07056217491626735,0.00042516684020463155,0.0709528475999832,0.0699000507593154,cafetera
2024-08-16_08-25-32,0.0713036283850669,0.07063893079757684,0.0005280702020198779,0.0713036283850669,0.0699000507593154,cafetera
2024-08-16_08-25-34,0.0699838101863861,0.07065568268299098,0.0004993167153685751,0.0713036283850669,0.0699838101863861,cafetera
2024-08-16_08-25-37,0.0705547407269477,0.07066559493541712,0.0004960633843204661,0.0713036283850669,0.0699838101863861,cafetera
2024-08-16_08-25-39,0.0700379759073257,0.07056660056114192,0.0005726313104004355,0.0713036283850669,0.0699838101863861,cafetera
2024-08-16_08-25-41,0.0705267190933227,0.07048137485980982,0.0005309691907799498,0.0713036283850669,0.0699838101863861,cafetera
2024-08-16_08-25-43,0.0710024386644363,0.07042113691568369,0.0004198144546591828,0.0710024386644363,0.0699838101863861,cafetera
2024-08-16_08-25-45,0.0700485408306121,0.0704340830445289,0.00040364336627614377,0.0710024386644363,0.0700379759073257,cafetera
2024-08-16_08-25-48,0.0710376054048538,0.07053065598011013,0.0004885594058566144,0.0710376054048538,0.0700379759073257,cafetera
2024-08-16_08-25-50,0.0708397254347801,0.070691005885601,0.0004120045463753697,0.0710376054048538,0.0700485408306121,cafetera
2024-08-16_08-25-52,0.0703669041395187,0.0706590428948402,0.0004335708168054589,0.0710376054048538,0.0700485408306121,cafetera
2024-08-16_08-25-54,0.0709478035569191,0.07064811587333676,0.0004233201150237191,0.0710376054048538,0.0700485408306121,cafetera
2024-08-16_08-25-56,0.0709729567170143,0.0708329990506172,0.0002701490675469597,0.0710376054048538,0.0703669041395187,cafetera
2024-08-16_08-25-59,0.0710120126605033,0.07082788050174708,0.00026550573882869714,0.0710120126605033,0.0703669041395187,cafetera
2024-08-16_08-26-01,0.0709253028035163,0.07084499597549435,0.0002691929116075054,0.0710120126605033,0.0703669041395187,cafetera
2024-08-16_08-26-03,0.0703322514891624,0.07083806544542308,0.0002845848898136498,0.0710120126605033,0.0703322514891624,cafetera
2024-08-16_08-26-05,0.0699505358934402,0.07063861191272731,0.0004745292225065296,0.0710120126605033,0.0699505358934402,cafetera
2024-08-16_08-26-07,0.0689131990075111,0.07022666037082667,0.0008540279288500115,0.0710120126605033,0.0689131990075111,cafetera
2024-08-16_08-26-10,0.0704004615545272,0.07010435014963143,0.0007510133977729682,0.0709253028035163,0.0689131990075111,cafetera
2024-08-16_08-26-12,0.0694372355937957,0.06980673670768732,0.0006293437576365644,0.0704004615545272,0.0689131990075111,cafetera
2024-08-16_08-26-14,0.0688692256808281,0.06951413154602046,0.0006631301715869883,0.0704004615545272,0.0688692256808281,cafetera
2024-08-16_08-26-16,0.0699364691972732,0.06951131820678705,0.0006608417474529459,0.0704004615545272,0.0688692256808281,cafetera
2024-08-16_08-26-18,0.0689571723341941,0.06952011287212365,0.000651112816949526,0.0704004615545272,0.0688692256808281,cafetera
2024-08-16_08-26-21,0.0710318386554718,0.06964638829231258,0.0008840765286855492,0.0710318386554718,0.0688692256808281,cafetera
2024-08-16_08-26-23,0.0709748566150665,0.06995391249656674,0.0010457763607166716,0.0710318386554718,0.0688692256808281,cafetera
2024-08-16_08-26-25,0.0708117932081222,0.07034242600202556,0.000891528588146034,0.0710318386554718,0.0689571723341941,cafetera
2024-08-16_08-26-27,0.0713512524962425,0.07062538266181942,0.0009528772881934512,0.0713512524962425,0.0689571723341941,cafetera
2024-08-16_08-26-29,0.0703462436795234,0.07090319693088529,0.0003677599553956512,0.0713512524962425,0.0703462436795234,cafetera
2024-08-16_08-26-32,0.0699223577976226,0.07068130075931545,0.0005568430426127099,0.0713512524962425,0.0699223577976226,cafetera
2024-08-16_08-26-34,0.0714658945798873,0.0707795083522796,0.0006560269549867522,0.0714658945798873,0.0699223577976226,cafetera
2024-08-16_08-26-36,0.0704578533768653,0.07070872038602823,0.0006706061424451537,0.0714658945798873,0.0699223577976226,cafetera
2024-08-16_08-26-38,0.0704528167843818,0.07052903324365609,0.0005679023217410568,0.0714658945798873,0.0699223577976226,cafetera
2024-08-16_08-26-40,0.0675229132175445,0.0699643671512603,0.0014747168198756717,0.0714658945798873,0.0675229132175445,cafetera
2024-08-16_08-26-43,5.877471754111439e-39,0.05597989559173577,0.031328432935954886,0.0714658945798873,5.877471754111439e-39,licuadora
2024-08-16_08-26-45,5.877471754111439e-39,0.041686716675758316,0.03807341779073289,0.0704578533768653,5.877471754111439e-39,licuadora
2024-08-16_08-26-47,5.877471754111439e-39,0.027595146000385262,0.03780040604513119,0.0704528167843818,5.877471754111439e-39,licuadora
2024-08-16_08-26-49,5.877471754111439e-39,0.0135045826435089,0.03019716480023401,0.0675229132175445,5.877471754111439e-39,licuadora
2024-08-16_08-26-51,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-26-54,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-26-56,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-26-58,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-27-00,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-27-02,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-27-05,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-27-07,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-27-09,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-27-11,5.877471754111439e-39,5.877471754111439e-39,0.0,5.877471754111439e-39,5.877471754111439e-39,licuadora
2024-08-16_08-27-13,4.450682640075684,0.8901365280151368,1.9904057858975142,4.450682640075684,5.877471754111439e-39,esmeril
2024-08-16_08-27-16,3.0961196422576904,1.5093604564666747,2.121537641907329,4.450682640075684,5.877471754111439e-39,esmeril
2024-08-16_08-27-18,3.0653464794158936,2.1224297523498534,2.0166396289628317,4.450682640075684,5.877471754111439e-39,esmeril
2024-08-16_08-27-20,3.053863763809204,2.733202505111694,1.6405019093920146,4.450682640075684,5.877471754111439e-39,esmeril
2024-08-16_08-27-22,3.06376051902771,3.3459546089172365,0.6177647250167411,4.450682640075684,3.053863763809204,esmeril
2024-08-16_08-27-24,3.0941412448883057,3.074646329879761,0.019222759980097176,3.0961196422576904,3.053863763809204,esmeril
2024-08-16_08-27-27,3.096745014190674,3.0747714042663574,0.019398637135067228,3.096745014190674,3.053863763809204,esmeril
2024-08-16_08-27-29,3.069589853286743,3.0756200790405273,0.0189713369886515,3.096745014190674,3.053863763809204,esmeril
2024-08-16_08-27-31,3.0855588912963867,3.081959104537964,0.014698409980968448,3.096745014190674,3.06376051902771,esmeril
2024-08-16_08-27-33,3.094775676727295,3.088162136077881,0.011234556406003338,3.096745014190674,3.069589853286743,cafetera
2024-08-16_08-27-35,3.1115097999572754,3.0916358470916747,0.015442565816438382,3.1115097999572754,3.069589853286743,esmeril
2024-08-16_08-27-38,3.130565643310547,3.0983999729156495,0.023529501749742728,3.130565643310547,3.069589853286743,esmeril
2024-08-16_08-27-40,3.128847360610962,3.110251474380493,0.020057914896276844,3.130565643310547,3.0855588912963867,esmeril
2024-08-16_08-27-42,3.1434102058410645,3.121821737289429,0.01890570478548883,3.1434102058410645,3.094775676727295,esmeril
2024-08-16_08-27-44,3.15720009803772,3.134306621551514,0.017106139510869266,3.15720009803772,3.1115097999572754,esmeril
2024-08-16_08-27-46,3.159911155700684,3.1439868927001955,0.014472723331301186,3.159911155700684,3.128847360610962,esmeril
2024-08-16_08-27-49,3.177842855453491,3.1534423351287844,0.018418117463987436,3.177842855453491,3.128847360610962,esmeril
2024-08-16_08-27-51,9.50212574005127,4.4280980110168455,2.836494205485092,9.50212574005127,3.1434102058410645,microondas
2024-08-16_08-27-53,12.257225036621096,6.250860977172851,4.3363371808282,12.257225036621096,3.15720009803772,microondas
2024-08-16_08-27-55,12.565720558166506,8.132565069198609,4.685561413165341,12.565720558166506,3.159911155700684,microondas
2024-08-16_08-27-57,12.6325101852417,10.027084875106812,4.043332031111761,12.6325101852417,3.177842855453491,microondas
2024-08-16_08-28-00,12.648268699645994,11.921170043945313,1.3615093572418675,12.648268699645994,9.50212574005127,microondas
2024-08-16_08-28-02,12.631165504455565,12.546977996826172,0.16505390008033588,12.648268699645994,12.257225036621096,microondas
2024-08-16_08-28-04,12.755396842956545,12.646612358093261,0.06858893401293202,12.755396842956545,12.565720558166506,microondas
2024-08-16_08-28-06,12.715453147888184,12.676558876037598,0.055967331621595805,12.755396842956545,12.631165504455565,microondas
2024-08-16_08-28-08,12.759895324707031,12.702035903930664,0.0597675718932224,12.759895324707031,12.631165504455565,microondas
2024-08-16_08-28-11,12.709492683410645,12.714280700683593,0.05172926315458784,12.759895324707031,12.631165504455565,microondas
2024-08-16_08-28-13,12.768980979919435,12.741843795776367,0.02733601248835339,12.768980979919435,12.709492683410645,microondas
2024-08-16_08-28-15,12.77176570892334,12.745117568969727,0.0301955218490778,12.77176570892334,12.709492683410645,microondas
2024-08-16_08-28-17,12.76632022857666,12.755290985107422,0.0259767255235469,12.77176570892334,12.709492683410645,microondas
2024-08-16_08-28-19,12.758593559265137,12.755030632019043,0.025925514507760105,12.77176570892334,12.709492683410645,microondas
2024-08-16_08-28-22,12.773741722106935,12.767880439758303,0.005902150966050554,12.773741722106935,12.758593559265137,cafetera
2024-08-16_08-28-24,10.004436492919922,12.214971542358398,1.2357406011733698,12.773741722106935,10.004436492919922,microondas
2024-08-16_08-28-26,9.96146297454834,11.6529109954834,1.524544207546865,12.773741722106935,9.96146297454834,microondas
2024-08-16_08-28-28,9.963459968566896,11.092338943481446,1.528095193994988,12.773741722106935,9.96146297454834,microondas
2024-08-16_08-28-31,9.94215202331543,10.529050636291505,1.2550255584308165,12.773741722106935,9.94215202331543,microondas
2024-08-16_08-28-33,9.938590049743652,9.962020301818848,0.026197527195687267,10.004436492919922,9.938590049743652,microondas
2024-08-16_08-28-35,9.901479721069336,9.941428947448731,0.024956216663703575,9.963459968566896,9.901479721069336,microondas
2024-08-16_08-28-37,9.938281059265137,9.93679256439209,0.022317693202995578,9.963459968566896,9.901479721069336,microondas
2024-08-16_08-28-39,9.905035972595217,9.925107765197755,0.020043550930934365,9.94215202331543,9.901479721069336,microondas
