fecha,Consumo_T,cafetera_Pred,esmeril_Pred,licuadora_Pred,microondas_Pred
2024-08-16_08-47-10,0.0630526393651962,0.0630526393651962,0.0,0.0,0.0
2024-08-16_08-47-12,0.0640662759542465,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-47-14,0.0637004375457763,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-47-17,0.0622885972261428,0.0622885972261428,0.0,0.0,0.0
2024-08-16_08-47-19,0.0625735968351364,0.0625735968351364,0.0,0.0,0.0
2024-08-16_08-47-21,0.0625647976994514,0.0625647976994514,0.0,0.0,0.0
2024-08-16_08-47-23,0.063517190515995,0.063517190515995,0.0,0.0,0.0
2024-08-16_08-47-25,0.0625296160578727,0.0625296160578727,0.0,0.0,0.0
2024-08-16_08-47-28,0.0631497055292129,0.0631497055292129,0.0,0.0,0.0
2024-08-16_08-47-30,0.0631789043545723,0.0631789043545723,0.0,0.0,0.0
2024-08-16_08-47-32,0.0618765652179718,0.0618765652179718,0.0,0.0,0.0
2024-08-16_08-47-34,0.0632024779915809,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-47-36,0.0625381469726562,0.0625381469726562,0.0,0.0,0.0
2024-08-16_08-47-39,0.0626689419150352,0.0626689419150352,0.0,0.0,0.0
2024-08-16_08-47-41,0.063213437795639,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-47-43,0.0630870163440704,0.0630870163440704,0.0,0.0,0.0
2024-08-16_08-47-45,0.0630799382925033,0.0630799382925033,0.0,0.0,0.0
2024-08-16_08-47-47,0.0630019605159759,0.0630019605159759,0.0,0.0,0.0
2024-08-16_08-47-50,0.0623118467628955,0.0623118467628955,0.0,0.0,0.0
2024-08-16_08-47-52,0.0631426274776458,0.0631426274776458,0.0,0.0,0.0
2024-08-16_08-47-54,0.0635226145386695,0.0635226145386695,0.0,0.0,0.0
2024-08-16_08-47-56,0.0631476566195488,0.0631476566195488,0.0,0.0,0.0
2024-08-16_08-47-58,0.0635193586349487,0.0635193586349487,0.0,0.0,0.0
2024-08-16_08-48-01,0.0625217035412788,0.0625217035412788,0.0,0.0,0.0
2024-08-16_08-48-03,0.0630871132016182,0.0630871132016182,0.0,0.0,0.0
2024-08-16_08-48-05,0.0623739436268806,0.0623739436268806,0.0,0.0,0.0
2024-08-16_08-48-07,0.063103973865509,0.06309472116999992,0.0,0.0,0.0
2024-08-16_08-48-09,0.0631490647792816,0.0631490647792816,0.0,0.0,0.0
2024-08-16_08-48-12,0.0635171830654144,0.0635171830654144,0.0,0.0,0.0
2024-08-16_08-48-14,0.0625142678618431,0.0625142678618431,0.0,0.0,0.0
2024-08-16_08-48-16,0.0635291337966919,0.0635291337966919,0.0,0.0,0.0
2024-08-16_08-48-18,0.0626312792301178,0.0626312792301178,0.0,0.0,0.0
2024-08-16_08-48-20,0.0630040764808654,0.0630040764808654,0.0,0.0,0.0
2024-08-16_08-48-23,0.0636455565690994,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-48-25,0.0630414932966232,0.0630414932966232,0.0,0.0,0.0
2024-08-16_08-48-27,0.0627128407359123,0.0627128407359123,0.0,0.0,0.0
2024-08-16_08-48-29,0.0627145916223526,0.0627145916223526,0.0,0.0,0.0
2024-08-16_08-48-31,0.0630371645092964,0.0630371645092964,0.0,0.0,0.0
2024-08-16_08-48-34,0.0630633533000946,0.0630633533000946,0.0,0.0,0.0
2024-08-16_08-48-36,0.0621162764728069,0.0621162764728069,0.0,0.0,0.0
2024-08-16_08-48-38,0.0626323074102401,0.0626323074102401,0.0,0.0,0.0
2024-08-16_08-48-40,0.0631649494171142,0.0631649494171142,0.0,0.0,0.0
2024-08-16_08-48-43,0.0625185072422027,0.0625185072422027,0.0,0.0,0.0
2024-08-16_08-48-45,0.0632163137197494,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-48-47,6.0036377906799325,4.9566442384117675,0.5788292582076231,0.0,0.46816429406054183
2024-08-16_08-48-49,7.7523016929626465,7.743970670929996,0.0,0.0,0.0
2024-08-16_08-48-51,7.701121807098389,7.701060270910005,0.0,0.0,0.0
2024-08-16_08-48-54,7.693474292755128,7.691594090179998,0.0,0.0,0.0
2024-08-16_08-48-56,7.6675453186035165,7.6675453186035165,0.0,0.0,0.0
2024-08-16_08-48-58,7.665224552154541,7.664932212479994,0.0,0.0,0.0
2024-08-16_08-49-00,7.6687517166137695,7.6687517166137695,0.0,0.0,0.0
2024-08-16_08-49-02,7.66091775894165,7.6608019729999945,0.0,0.0,0.0
2024-08-16_08-49-05,6.5767130851745605,5.164405579199999,0.6030913066799999,0.0,0.4877877402399999
2024-08-16_08-49-07,0.0635253489017486,0.0635253489017486,0.0,0.0,0.0
2024-08-16_08-49-09,0.0630383267998695,0.0630383267998695,0.0,0.0,0.0
2024-08-16_08-49-11,0.0631411373615264,0.0631411373615264,0.0,0.0,0.0
2024-08-16_08-49-13,0.0636462271213531,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-16,0.0631095767021179,0.0631095767021179,0.0,0.0,0.0
2024-08-16_08-49-18,0.0627379268407821,0.0627379268407821,0.0,0.0,0.0
2024-08-16_08-49-20,0.0635918751358985,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-49-22,0.0630743131041526,0.0630743131041526,0.0,0.0,0.0
2024-08-16_08-49-24,0.0646519809961319,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-27,0.0641878768801689,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-29,0.0644555166363716,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-31,0.0632025226950645,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-49-33,0.0642027407884597,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-35,0.0631825402379036,0.0631825402379036,0.0,0.0,0.0
2024-08-16_08-49-38,0.0634828731417656,0.0634828731417656,0.0,0.0,0.0
2024-08-16_08-49-40,0.0640937983989715,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-42,0.0646265894174575,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-45,0.0644807368516922,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-47,0.0640083774924278,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-49,0.0646657198667526,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-51,0.0644726753234863,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-54,0.064617820084095,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-56,0.0640970170497894,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-49-58,0.0641050562262535,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-00,0.0649904310703277,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-02,0.0650650337338447,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-05,0.0645960047841072,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-07,0.064070276916027,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-09,0.0636560320854187,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-11,0.0639809668064117,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-13,0.063565008342266,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-50-16,0.0627153813838958,0.0627153813838958,0.0,0.0,0.0
2024-08-16_08-50-18,0.0626463890075683,0.0626463890075683,0.0,0.0,0.0
2024-08-16_08-50-20,0.0627119392156601,0.0627119392156601,0.0,0.0,0.0
2024-08-16_08-50-22,0.0634879469871521,0.0634879469871521,0.0,0.0,0.0
2024-08-16_08-50-24,0.0635277032852172,0.0635277032852172,0.0,0.0,0.0
2024-08-16_08-50-27,0.0631765872240066,0.0631765872240066,0.0,0.0,0.0
2024-08-16_08-50-29,0.0646632090210914,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-31,0.0636258572340011,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-33,0.0623183287680149,0.0623183287680149,0.0,0.0,0.0
2024-08-16_08-50-35,0.0636847838759422,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-38,0.0636890232563018,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-40,0.0636581778526306,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-42,0.064202032983303,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-44,0.0649662390351295,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-46,0.0632250532507896,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-50-49,0.0626723915338516,0.0626723915338516,0.0,0.0,0.0
2024-08-16_08-50-51,0.0641870722174644,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-50-53,0.0625552088022232,0.0625552088022232,0.0,0.0,0.0
2024-08-16_08-50-55,0.0631460696458816,0.0631460696458816,0.0,0.0,0.0
2024-08-16_08-50-57,0.0635327771306037,0.0635327771306037,0.0,0.0,0.0
2024-08-16_08-51-00,0.0639988780021667,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-03,0.0627160295844078,0.0627160295844078,0.0,0.0,0.0
2024-08-16_08-51-05,0.063036099076271,0.063036099076271,0.0,0.0,0.0
2024-08-16_08-51-07,0.0640694051980972,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-09,0.0635674148797988,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-51-11,0.0636055618524551,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-14,0.0626688003540039,0.0626688003540039,0.0,0.0,0.0
2024-08-16_08-51-16,0.0625515058636665,0.0625515058636665,0.0,0.0,0.0
2024-08-16_08-51-18,0.0636725574731826,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-20,0.0639843195676803,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-22,0.0629914924502372,0.0629914924502372,0.0,0.0,0.0
2024-08-16_08-51-25,0.0631841048598289,0.0631841048598289,0.0,0.0,0.0
2024-08-16_08-51-27,0.0631221830844879,0.0631221830844879,0.0,0.0,0.0
2024-08-16_08-51-29,0.062675267457962,0.062675267457962,0.0,0.0,0.0
2024-08-16_08-51-31,0.0631374791264534,0.0631374791264534,0.0,0.0,0.0
2024-08-16_08-51-33,0.0631887093186378,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-51-36,0.0625043138861656,0.0625043138861656,0.0,0.0,0.0
2024-08-16_08-51-38,0.064070887863636,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-40,0.0630780085921287,0.0630780085921287,0.0,0.0,0.0
2024-08-16_08-51-42,0.0636212527751922,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-44,0.0631875842809677,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-51-47,0.0639733150601387,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-49,0.0635757446289062,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-51-51,0.0635702013969421,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-51-53,0.0641224607825279,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-51-55,0.0631747841835022,0.0631747841835022,0.0,0.0,0.0
2024-08-16_08-51-58,0.0636288747191429,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-00,0.0627148523926734,0.0627148523926734,0.0,0.0,0.0
2024-08-16_08-52-02,0.0636492893099784,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-04,0.0635260418057441,0.0635260418057441,0.0,0.0,0.0
2024-08-16_08-52-06,0.06251922249794,0.06251922249794,0.0,0.0,0.0
2024-08-16_08-52-09,0.0631270408630371,0.0631270408630371,0.0,0.0,0.0
2024-08-16_08-52-11,0.0634898617863655,0.0634898617863655,0.0,0.0,0.0
2024-08-16_08-52-13,0.0636772513389587,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-15,0.0635758340358734,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-52-17,0.0630815625190734,0.0630815625190734,0.0,0.0,0.0
2024-08-16_08-52-20,0.0627164021134376,0.0627164021134376,0.0,0.0,0.0
2024-08-16_08-52-22,0.0644850507378578,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-24,0.0640049055218696,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-26,0.0644893497228622,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-28,0.0646286234259605,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-31,0.063973493874073,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-33,0.0636748448014259,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-35,0.0630558058619499,0.0630558058619499,0.0,0.0,0.0
2024-08-16_08-52-37,0.0634906366467475,0.0634906366467475,0.0,0.0,0.0
2024-08-16_08-52-39,0.0635289698839187,0.0635289698839187,0.0,0.0,0.0
2024-08-16_08-52-42,0.0646785870194435,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-44,0.0645066350698471,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-46,0.0656280815601348,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-48,0.0640958845615387,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-52-51,0.0631002411246299,0.06309472116999992,0.0,0.0,0.0
2024-08-16_08-52-53,0.0625992864370346,0.0625992864370346,0.0,0.0,0.0
2024-08-16_08-52-55,0.0631699860095977,0.0631699860095977,0.0,0.0,0.0
2024-08-16_08-52-57,0.0635527595877647,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-52-59,0.0622850023210048,0.0622850023210048,0.0,0.0,0.0
2024-08-16_08-53-02,0.0637003630399704,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-04,0.0713739246129989,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-06,0.0704001784324646,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-08,0.0708738267421722,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-10,0.0713665336370468,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-13,0.0705190971493721,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-15,0.0704179927706718,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-17,0.0700587406754493,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-19,0.0708094835281372,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-21,0.0709459036588668,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-24,0.0714091435074806,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-26,0.0704457089304924,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-28,0.0698743313550949,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-30,0.0709445029497146,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-32,0.070390909910202,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-35,0.0699663907289505,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-37,0.069540835916996,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-39,0.0695704966783523,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-41,0.0699664279818534,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-43,0.0698617920279502,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-46,0.0695191696286201,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-53-48,7.758375644683838,7.743970670929996,0.0,0.0,0.0
2024-08-16_08-53-50,7.725339889526367,7.7233161972499875,0.0,0.0,0.0
2024-08-16_08-53-52,7.72279691696167,7.722428307409988,0.0,0.0,0.0
2024-08-16_08-53-54,11.190361976623535,0.008774134879999996,2.7486105967200025,0.0,8.37876670809999
2024-08-16_08-53-57,15.093119621276855,6.280690550078647,0.5428127890430222,0.0,8.269616282155187
2024-08-16_08-53-59,16.43320655822754,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-01,16.683158874511722,7.679435576464077,0.0,0.0,9.003723298047642
2024-08-16_08-54-03,16.536310195922848,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-05,16.5013427734375,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-08,16.556705474853516,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-10,16.636730194091793,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-12,16.649194717407227,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-14,16.514461517333984,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-16,16.643440246582028,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-19,16.672590255737305,7.685443181770009,0.0,0.0,8.92966058742999
2024-08-16_08-54-21,16.66013526916504,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-23,16.639991760253903,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-25,16.66937255859375,7.691305584720009,0.0,0.0,8.835259466279986
2024-08-16_08-54-27,16.66459846496582,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-30,16.655107498168945,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-32,16.649112701416016,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-34,16.64145851135254,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-36,16.64436912536621,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-38,16.629304885864258,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-41,16.675483703613278,7.685443181770009,0.0,0.0,8.92966058742999
2024-08-16_08-54-43,16.67593002319336,7.685443181770009,0.0,0.0,8.92966058742999
2024-08-16_08-54-45,16.680694580078125,7.678301235510628,0.0,0.0,9.002393344567494
2024-08-16_08-54-47,16.674312591552734,7.685443181770009,0.0,0.0,8.92966058742999
2024-08-16_08-54-49,16.653936386108402,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-52,16.634191513061527,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-54,16.642457962036133,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-56,16.635433197021484,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-54-58,16.626216888427734,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-01,16.542715072631836,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-03,16.541095733642578,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-05,16.529550552368164,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-07,16.52248764038086,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-09,16.511247634887695,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-12,16.562141418457028,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-14,16.5614013671875,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-16,16.560173034667972,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-18,16.54903221130371,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-20,16.525564193725586,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-23,16.50721549987793,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-25,16.518117904663086,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-27,16.521438598632812,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-29,16.434551239013672,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-31,16.422853469848633,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-34,16.50259780883789,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-36,16.430473327636722,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-38,16.426149368286133,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-40,16.409364700317386,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-42,16.39716911315918,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-45,16.388086318969727,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-47,16.38216781616211,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-49,16.432491302490234,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-51,16.41457748413086,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-53,16.410886764526367,7.714079041440009,0.0,0.0,8.49539225585999
2024-08-16_08-55-56,7.666386127471924,7.665593599889995,0.0,0.0,0.0
2024-08-16_08-55-58,7.664566993713379,7.664566993713379,0.0,0.0,0.0
2024-08-16_08-56-00,7.660079956054687,7.660079956054687,0.0,0.0,0.0
2024-08-16_08-56-02,7.639193534851074,7.639193534851074,0.0,0.0,0.0
2024-08-16_08-56-04,7.656980514526367,7.656980514526367,0.0,0.0,0.0
2024-08-16_08-56-07,7.638748645782472,7.638748645782472,0.0,0.0,0.0
2024-08-16_08-56-09,7.639194965362549,7.639194965362549,0.0,0.0,0.0
2024-08-16_08-56-11,7.65838098526001,7.658237056810016,0.0,0.0,0.0
2024-08-16_08-56-13,7.638633728027344,7.638633728027344,0.0,0.0,0.0
2024-08-16_08-56-15,7.657865047454834,7.657865047454834,0.0,0.0,0.0
2024-08-16_08-56-18,7.66167402267456,7.661605095819997,0.0,0.0,0.0
2024-08-16_08-56-20,7.661359310150146,7.661332497399996,0.0,0.0,0.0
2024-08-16_08-56-22,7.640081882476807,7.640081882476807,0.0,0.0,0.0
2024-08-16_08-56-24,7.639805316925049,7.639805316925049,0.0,0.0,0.0
2024-08-16_08-56-26,7.634721755981445,7.63460824956,0.0,0.0,0.0
2024-08-16_08-56-29,7.6291441917419425,7.6290296508099935,0.0,0.0,0.0
2024-08-16_08-56-31,7.631421089172362,7.6313500786400015,0.0,0.0,0.0
2024-08-16_08-56-33,7.633397579193115,7.633397579193115,0.0,0.0,0.0
2024-08-16_08-56-35,7.636792182922362,7.636792182922362,0.0,0.0,0.0
2024-08-16_08-56-37,7.634594440460205,7.634568419359999,0.0,0.0,0.0
2024-08-16_08-56-40,7.657893657684326,7.657893657684326,0.0,0.0,0.0
2024-08-16_08-56-42,7.660195827484131,7.660195827484131,0.0,0.0,0.0
2024-08-16_08-56-44,7.660826206207275,7.6608019729999945,0.0,0.0,0.0
2024-08-16_08-56-46,7.659498691558838,7.659473204560007,0.0,0.0,0.0
2024-08-16_08-56-48,7.669699668884277,7.669434895340005,0.0,0.0,0.0
2024-08-16_08-56-51,7.656686782836914,7.656686782836914,0.0,0.0,0.0
2024-08-16_08-56-53,7.636289119720459,7.636289119720459,0.0,0.0,0.0
2024-08-16_08-56-55,7.6343445777893075,7.6343445777893075,0.0,0.0,0.0
2024-08-16_08-56-57,7.637565612792969,7.637431640890006,0.0,0.0,0.0
2024-08-16_08-56-59,7.638642311096191,7.638642311096191,0.0,0.0,0.0
2024-08-16_08-57-02,7.637960910797119,7.637960910797119,0.0,0.0,0.0
2024-08-16_08-57-04,7.657397270202638,7.657397270202638,0.0,0.0,0.0
2024-08-16_08-57-06,7.639383792877197,7.639383792877197,0.0,0.0,0.0
2024-08-16_08-57-08,7.657886505126952,7.657886505126952,0.0,0.0,0.0
2024-08-16_08-57-10,7.656585216522218,7.656585216522218,0.0,0.0,0.0
2024-08-16_08-57-13,7.662173271179199,7.6619918204,0.0,0.0,0.0
2024-08-16_08-57-15,7.661924839019775,7.661924839019775,0.0,0.0,0.0
2024-08-16_08-57-17,7.659155368804932,7.659155368804932,0.0,0.0,0.0
2024-08-16_08-57-19,7.667665004730225,7.667665004730225,0.0,0.0,0.0
2024-08-16_08-57-21,7.6677680015563965,7.6677680015563965,0.0,0.0,0.0
2024-08-16_08-57-24,7.659780025482178,7.659780025482178,0.0,0.0,0.0
2024-08-16_08-57-26,7.662782192230225,7.662413206249997,0.0,0.0,0.0
2024-08-16_08-57-28,7.659488201141357,7.659473204560007,0.0,0.0,0.0
2024-08-16_08-57-30,7.6611385345458975,7.661014175059993,0.0,0.0,0.0
2024-08-16_08-57-32,7.668605327606201,7.668605327606201,0.0,0.0,0.0
2024-08-16_08-57-35,7.6385979652404785,7.6385979652404785,0.0,0.0,0.0
2024-08-16_08-57-37,7.637584209442139,7.637584209442139,0.0,0.0,0.0
2024-08-16_08-57-39,7.638283252716064,7.638283252716064,0.0,0.0,0.0
2024-08-16_08-57-41,7.657732486724853,7.657732486724853,0.0,0.0,0.0
2024-08-16_08-57-43,7.638175964355469,7.638175964355469,0.0,0.0,0.0
2024-08-16_08-57-46,7.6358604431152335,7.6358604431152335,0.0,0.0,0.0
2024-08-16_08-57-48,7.625728130340576,7.625728130340576,0.0,0.0,0.0
2024-08-16_08-57-50,7.640561103820801,7.6405428456900095,0.0,0.0,0.0
2024-08-16_08-57-52,7.628222942352295,7.628222942352295,0.0,0.0,0.0
2024-08-16_08-57-54,7.640123844146728,7.640123844146728,0.0,0.0,0.0
2024-08-16_08-57-57,7.639169216156006,7.639169216156006,0.0,0.0,0.0
2024-08-16_08-57-59,7.625603199005128,7.625603199005128,0.0,0.0,0.0
2024-08-16_08-58-01,7.626643657684326,7.626643657684326,0.0,0.0,0.0
2024-08-16_08-58-03,7.63439416885376,7.634375333460009,0.0,0.0,0.0
2024-08-16_08-58-05,7.634054660797119,7.634048056470005,0.0,0.0,0.0
2024-08-16_08-58-08,7.6294193267822275,7.629174923929996,0.0,0.0,0.0
2024-08-16_08-58-10,7.639117240905763,7.639117240905763,0.0,0.0,0.0
2024-08-16_08-58-12,7.632591724395753,7.632192649540006,0.0,0.0,0.0
2024-08-16_08-58-14,7.633620262145996,7.633620262145996,0.0,0.0,0.0
2024-08-16_08-58-16,0.0695582330226898,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-19,0.0700417459011077,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-21,0.0689766705036163,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-23,0.0690052658319473,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-25,0.0698555633425712,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-27,0.0688748061656951,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-30,0.0698790401220321,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-32,0.0698912367224693,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-34,0.0698521509766578,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-36,0.0693849548697471,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-38,0.068911112844944,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-41,0.0699050277471542,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-43,0.0699810311198234,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-58-45,5.387474060058594,1.960223334664852,2.0853668701042696,0.0,1.3418838552894714
2024-08-16_08-58-47,7.71973991394043,7.71973991394043,0.0,0.0,0.0
2024-08-16_08-58-49,7.693891525268555,7.691594090179998,0.0,0.0,0.0
2024-08-16_08-58-52,7.671078681945801,7.670542807490006,0.0,0.0,0.0
2024-08-16_08-58-54,7.663837909698486,7.663837909698486,0.0,0.0,0.0
2024-08-16_08-58-56,7.661124229431152,7.661014175059993,0.0,0.0,0.0
2024-08-16_08-58-58,7.665229797363281,7.664932212479994,0.0,0.0,0.0
2024-08-16_08-59-00,7.664901733398437,7.664567594179994,0.0,0.0,0.0
2024-08-16_08-59-03,7.656998157501222,7.656998157501222,0.0,0.0,0.0
