Consumo_T, Mains_A, Mains_B, Mains_C, AC Sala Maestros 1, AC Direccion 1, AC Rack, AC Aula Medios, Tab Secundario L1, Tab Secundario L2, Tab Secundario L3, AC Sala Maestros 2, AC Direccion 2, AC Sala Juntas, AC Cubiculos,Aula_Medios_Pred,Cubiculos_Pred,Direccion1_Pred,Direccion2_Pred,Rack_Pred,Sala_Juntas_Pred,Maestros1_Pred,Maestros2_Pred,Tab_L1_Pred,Tab_L2_Pred,Tab_L3_Pred
2.5779,0.4964,0.3652,0.3484,0.0069,0.0218,0.2988,0.0143,0.1852,0.487,0.212,0.0109,0.0253,0.1057,0.0,0.014127999999999984,0.0,0.022199999999999998,0.025752000000000042,0.31614499999999984,0.10706900000000003,0.0063020000000000055,0.010830999999999995,0.2190199999999997,0.42179099999999997,0.2275579999999999
2.5199,0.4641,0.3679,0.3499,0.0068,0.0217,0.3021,0.0136,0.1852,0.4545,0.2124,0.0108,0.0254,0.1055,0.0,0.013980999999999992,0.0,0.02215400000000001,0.025919999999999995,0.3024669999999999,0.10714899999999991,0.0074220000000000015,0.010851000000000005,0.1871369999999998,0.4438910000000004,0.2192099999999998
2.499,0.4552,0.3669,0.3486,0.0074,0.022,0.2997,0.014,0.1853,0.446,0.2125,0.0104,0.0255,0.1055,0.0,0.014346800000000002,0.0,0.022419133333333327,0.026045666666666675,0.29300979999999993,0.10710646666666665,0.007180399999999996,0.010602799999999997,0.19414379999999998,0.4407589333333335,0.2156257333333333
2.4846,0.4514,0.3641,0.3475,0.0067,0.0223,0.2969,0.0142,0.185,0.442,0.2123,0.0115,0.0255,0.1052,0.0,0.014125499999999992,0.0,0.022189916666666663,0.025609291666666697,0.3080449583333337,0.10613591666666666,0.006742958333333339,0.011105208333333337,0.19454608333333312,0.4370834583333334,0.19622045833333343
2.4773,0.4488,0.3633,0.347,0.0073,0.0221,0.296,0.0141,0.1851,0.4393,0.2125,0.011,0.0254,0.1054,0.0,0.014226699999999991,0.0,0.022274550000000004,0.02563405,0.32320559999999965,0.10670679999999999,0.007528099999999987,0.010840049999999999,0.1787241,0.43511635000000043,0.1986360499999999
2.6408,0.4472,0.4456,0.3474,0.0086,0.0221,0.297,0.0145,0.1851,0.438,0.2937,0.0108,0.0254,0.1054,0.0,0.013939321428571419,0.0,0.022113678571428576,0.0997780714285714,0.28671403571428583,0.10631249999999998,0.006847285714285725,0.010879607142857146,0.19988564285714294,0.3981163571428572,0.25504178571428565
3.5682,0.4449,0.8424,0.4183,0.0067,0.022,0.2972,0.0145,0.2561,0.4362,0.688,0.0108,0.0254,0.1057,0.0,0.013970999999999989,0.0,0.021718,0.2657110000000003,0.310979,0.10484500000000002,0.005793000000000001,0.01030400000000001,0.20871699999999996,0.41429599999999994,0.5030200000000002
3.6321,0.4438,0.842,0.4516,0.0074,0.0216,0.2974,0.0138,0.2903,0.435,0.6878,0.0103,0.0255,0.1056,0.0,0.013059000000000012,0.0,0.021912000000000025,0.5633450000000008,0.42161199999999943,0.10726900000000002,0.0035790000000000062,0.009459999999999991,0.18772999999999995,0.2036850000000002,0.3536649999999997
2.7902,0.443,0.4371,0.4365,0.0055,0.022,0.2987,0.0141,0.2742,0.4337,0.2834,0.0111,0.0256,0.1053,0.0,0.013567000000000003,0.0,0.022027999999999996,0.12847800000000018,0.29162800000000005,0.10248799999999988,0.004595000000000003,0.010858000000000008,0.23593900000000012,0.33709900000000026,0.32268499999999994
2.6402,0.4417,0.3645,0.4344,0.0063,0.0218,0.2992,0.0142,0.2724,0.4325,0.2112,0.0114,0.0253,0.1053,0.0,0.013134727777777777,0.0,0.022137561111111113,0.21304154444444456,0.2709686166666666,0.10746685555555548,0.004623044444444443,0.010980194444444442,0.20689805555555565,0.3380742555555556,0.21088647777777766
2.6381,0.4409,0.3645,0.4336,0.0079,0.022,0.2979,0.0141,0.2722,0.4315,0.2123,0.0102,0.0254,0.1056,0.0,0.014122999999999998,0.0,0.022229999999999986,0.030223000000000003,0.32419799999999943,0.10631500000000008,0.007512000000000011,0.01029999999999999,0.24954400000000035,0.4281049999999999,0.212071
2.631,0.4397,0.3639,0.4329,0.0077,0.022,0.2966,0.0137,0.2716,0.4307,0.2118,0.0094,0.0254,0.1056,0.0,0.013782000000000018,0.0,0.021977999999999994,0.02551400000000001,0.2990940000000006,0.1060390000000001,0.0072550000000000045,0.009945999999999993,0.26895999999999964,0.42163100000000087,0.22074300000000005
2.6348,0.4386,0.3656,0.434,0.0064,0.0217,0.2998,0.0133,0.272,0.4293,0.2122,0.0108,0.0253,0.1058,0.0,0.013148000000000003,0.0,0.022061000000000015,0.025641000000000035,0.2690450000000003,0.10638600000000009,0.005898999999999999,0.010858000000000001,0.2730999999999996,0.3406430000000001,0.33103599999999966
2.6353,0.4377,0.3667,0.4344,0.0065,0.022,0.3008,0.0137,0.2718,0.4284,0.2121,0.01,0.0256,0.1056,0.0,0.013525000000000018,0.0,0.022082,0.025672,0.2863649999999998,0.10593200000000008,0.0062199999999999955,0.010216000000000005,0.2723979999999997,0.38809700000000014,0.26657899999999973
2.6252,0.4364,0.3655,0.4331,0.0049,0.0218,0.2993,0.0139,0.2708,0.427,0.2116,0.01,0.0255,0.1054,0.0,0.013949314285714297,0.0,0.021861161904761905,0.025568380952380967,0.29493151428571385,0.10598290476190472,0.005815000000000002,0.010123342857142862,0.2598950761904765,0.44145003809523753,0.21185572380952394
2.6188,0.4353,0.3638,0.431,0.0057,0.0218,0.2975,0.0142,0.2698,0.426,0.2114,0.0111,0.0256,0.1056,0.0,0.01416499999999999,0.0,0.022273000000000008,0.05335599999999999,0.31936699999999973,0.10708100000000012,0.005916999999999999,0.010994000000000004,0.27023199999999997,0.40633699999999967,0.18511599999999992
2.6127,0.4341,0.3634,0.43,0.0052,0.022,0.2967,0.0139,0.2693,0.4249,0.2117,0.0105,0.0254,0.1056,0.0,0.013978000000000011,0.0,0.022271,0.031331000000000005,0.30034800000000017,0.10686400000000006,0.005926999999999996,0.010418999999999982,0.26300600000000013,0.4306520000000002,0.20357100000000009
2.6116,0.4336,0.3636,0.4294,0.0064,0.0222,0.2966,0.0133,0.2686,0.4242,0.2121,0.011,0.0255,0.1051,0.0,0.013569000000000012,0.0,0.02231800000000001,0.031378000000000024,0.29153000000000023,0.10642100000000014,0.006613999999999994,0.010724999999999995,0.2659709999999997,0.42596899999999954,0.21177499999999994
2.6093,0.4322,0.3645,0.4296,0.0054,0.022,0.2981,0.0137,0.268,0.4226,0.212,0.0105,0.0254,0.1053,0.0,0.013383000000000016,0.0,0.022125999999999996,0.15149799999999983,0.2811560000000005,0.10625099999999994,0.005009000000000005,0.010575999999999988,0.24170500000000025,0.33291299999999974,0.21814299999999978
2.607,0.4312,0.3641,0.4288,0.0062,0.022,0.2976,0.0133,0.2677,0.4224,0.2116,0.0108,0.0255,0.1058,0.0,0.013584000000000011,0.0,0.022171999999999997,0.025614000000000015,0.27833699999999956,0.10688400000000016,0.006587999999999993,0.010691000000000006,0.26566300000000026,0.42778800000000056,0.22757400000000028
2.2049,0.2359,0.3632,0.4282,0.0045,0.0223,0.2975,0.0122,0.2675,0.2198,0.2116,0.0111,0.0255,0.1056,0.0,0.013158999999999992,0.0,0.02247793333333332,0.025707866666666686,0.24540726666666657,0.10678706666666674,0.005355666666666663,0.011175800000000012,0.2438603333333331,0.3055722,0.2042834000000002
1.8875,0.0803,0.3641,0.4283,0.0027,0.0221,0.2991,0.0107,0.2676,0.0586,0.2118,0.0113,0.0255,0.1054,0.0,0.010721000000000012,0.0,0.022270200000000004,0.02564346666666669,0.29874226666666653,0.1062997333333333,0.0025625333333333337,0.010979866666666673,0.26689833333333335,0.05890440000000001,0.21202166666666686
1.889,0.0801,0.3647,0.4287,0.0024,0.0221,0.3002,0.0109,0.2673,0.0587,0.2117,0.0111,0.0256,0.1055,0.0,0.010611749999999998,0.0,0.02229335000000001,0.025631999999999985,0.3013265000000002,0.10628739999999992,0.002313650000000001,0.010638950000000005,0.2654584500000001,0.058989800000000016,0.2118409
1.8869,0.0802,0.3649,0.4283,0.0024,0.0222,0.2998,0.0106,0.2669,0.0585,0.2118,0.0103,0.0254,0.1056,0.0,0.010741000000000011,0.0,0.022240600000000006,0.025584400000000014,0.29758480000000015,0.10631520000000007,0.0024616000000000043,0.010505599999999993,0.26823199999999986,0.05881520000000011,0.21190700000000004
1.8806,0.0803,0.363,0.4269,0.0016,0.0224,0.2977,0.0106,0.2663,0.0588,0.2114,0.0105,0.0256,0.1055,0.0,0.01028734999999999,0.0,0.022420549999999987,0.02568610000000003,0.2988731500000004,0.10606829999999987,0.0026696500000000013,0.010511649999999992,0.26403410000000016,0.058906149999999984,0.21160365000000003
1.8826,0.0803,0.3634,0.4266,0.0028,0.0224,0.2975,0.0106,0.2664,0.0585,0.2115,0.0116,0.0256,0.1054,0.0,0.011046000000000009,0.0,0.022556999999999997,0.025910999999999986,0.2952469999999997,0.10705,0.0030370000000000037,0.01148300000000001,0.2668580000000002,0.059226000000000105,0.211705
1.8807,0.0803,0.3628,0.4262,0.0018,0.022,0.2971,0.0109,0.2662,0.0585,0.2119,0.012,0.0255,0.1055,0.0,0.010239766666666672,0.0,0.022100799999999997,0.025628600000000015,0.29777873333333377,0.10589213333333328,0.0025382333333333327,0.011020066666666663,0.26524359999999997,0.05864356666666671,0.21204006666666658
1.8776,0.0803,0.3627,0.4256,0.0025,0.022,0.2973,0.0098,0.2652,0.0588,0.2114,0.0112,0.0254,0.1054,0.0,0.011706200000000017,0.0,0.0227877333333333,0.02609300000000002,0.29633239999999944,0.10725393333333347,0.00266653333333333,0.01018933333333333,0.26301026666666644,0.05995760000000007,0.2120779999999999
1.8843,0.0801,0.3651,0.4263,0.0022,0.0221,0.2995,0.0108,0.2652,0.0587,0.2124,0.0109,0.0256,0.1054,0.0,0.010916000000000002,0.0,0.02217550000000001,0.025687999999999985,0.2988899999999994,0.10590750000000003,0.0021865000000000005,0.010858500000000009,0.26509350000000004,0.05892699999999998,0.21247599999999983
1.8815,0.0804,0.3643,0.4259,0.0023,0.0222,0.2996,0.0101,0.2649,0.0588,0.212,0.0096,0.0257,0.1057,0.0,0.010232366666666668,0.0,0.022219833333333345,0.025696766666666697,0.29905763333333385,0.10584143333333337,0.0022754333333333317,0.009802966666666689,0.26512846666666695,0.0588501,0.21191206666666657
1.8788,0.0805,0.3626,0.4248,0.0022,0.0221,0.2976,0.0117,0.2648,0.0588,0.2116,0.0107,0.0256,0.1058,0.0,0.011720000000000008,0.0,0.022224,0.025788999999999982,0.29906099999999947,0.1063000000000001,0.0024400000000000008,0.010828999999999998,0.25012300000000015,0.06907400000000004,0.21398200000000017
1.8813,0.0807,0.3636,0.4253,0.0025,0.0224,0.299,0.0107,0.2646,0.0589,0.2119,0.0105,0.0256,0.1056,0.0,0.010712752380952395,0.0,0.022372085714285707,0.02596539999999998,0.29486750476190465,0.10736059047619055,0.0026403238095238104,0.010930066666666665,0.2664945904761908,0.059532390476190494,0.2122174857142856
1.8811,0.0805,0.3636,0.4247,0.0026,0.0223,0.299,0.0108,0.264,0.059,0.2121,0.0106,0.0257,0.1062,0.0,0.01096225,0.0,0.02240816666666666,0.02576008333333334,0.2972591666666663,0.10661458333333336,0.0023001666666666674,0.010410916666666669,0.26518008333333326,0.059284083333333334,0.21206624999999996
1.8792,0.0808,0.3631,0.4246,0.0035,0.0223,0.2982,0.0103,0.264,0.0587,0.2119,0.0102,0.0256,0.106,0.0,0.010702466666666657,0.0,0.02220499999999999,0.02563626666666665,0.29842363333333344,0.10614693333333322,0.0035439666666666693,0.010242199999999988,0.2526833333333329,0.06946186666666673,0.21197346666666683
1.8781,0.0808,0.3628,0.4245,0.0026,0.022,0.298,0.0101,0.2638,0.059,0.2117,0.0116,0.0255,0.1057,0.0,0.010766876190476194,0.0,0.022323677777777776,0.02578586031746032,0.29360661111111097,0.10704670476190474,0.0028017666666666653,0.011341636507936508,0.2675482222222221,0.058975452380952406,0.21160108888888893
1.8762,0.0804,0.3627,0.4237,0.0027,0.0222,0.2969,0.0104,0.2637,0.0587,0.2119,0.0112,0.0257,0.106,0.0,0.010769000000000006,0.0,0.02226700000000002,0.025750000000000037,0.2977659999999995,0.10610200000000011,0.0025130000000000018,0.010004000000000015,0.26481400000000027,0.05861799999999996,0.211075
1.8798,0.0806,0.3639,0.4245,0.0024,0.0222,0.2984,0.0113,0.2635,0.0592,0.212,0.0102,0.0257,0.1059,0.0,0.011242845238095236,0.0,0.022234821428571444,0.025714000000000042,0.29910108333333313,0.10601882142857141,0.002505821428571432,0.010783880952380951,0.2526730952380953,0.06088184523809517,0.21982107142857144
1.8857,0.0807,0.3663,0.426,0.0016,0.022,0.3023,0.0112,0.2634,0.059,0.2119,0.0102,0.0255,0.1056,0.0,0.011066000000000005,0.0,0.022203999999999988,0.02567800000000003,0.2998099999999997,0.10636400000000013,0.0019959999999999995,0.010301999999999988,0.26508700000000024,0.05906600000000007,0.21202499999999994
1.8934,0.0808,0.3685,0.4271,0.0027,0.0221,0.3052,0.0111,0.2631,0.059,0.2121,0.0102,0.0255,0.106,0.0,0.01103500000000001,0.0,0.022214000000000005,0.025606000000000028,0.29963899999999977,0.1062369999999999,0.002389000000000002,0.010295999999999993,0.2659120000000003,0.058756000000000086,0.21550199999999986
1.8982,0.081,0.3693,0.428,0.0017,0.0222,0.3068,0.0118,0.263,0.0591,0.2124,0.0113,0.0256,0.106,0.0,0.011010000000000006,0.0,0.022182000000000007,0.02580500000000003,0.2988099999999998,0.10664899999999994,0.0023010000000000014,0.011224999999999999,0.2717780000000004,0.058996999999999966,0.21214699999999975
1.8919,0.0806,0.3683,0.4268,0.002,0.0222,0.3051,0.0102,0.2627,0.0589,0.2123,0.0113,0.0257,0.1058,0.0,0.011195499999999994,0.0,0.0223455,0.02597400000000001,0.2939400000000003,0.10741349999999994,0.0018669999999999989,0.011201,0.27060749999999983,0.05972649999999992,0.2141435
1.8934,0.0807,0.3685,0.427,0.0034,0.0221,0.3056,0.0107,0.2627,0.0589,0.2122,0.01,0.0256,0.106,0.0,0.01103500000000001,0.0,0.022214000000000005,0.025606000000000028,0.29963899999999977,0.1062369999999999,0.002389000000000002,0.010295999999999993,0.2659120000000003,0.058756000000000086,0.21550199999999986
1.8917,0.0808,0.3677,0.4264,0.0029,0.0223,0.3048,0.011,0.2625,0.0589,0.2119,0.0108,0.0258,0.1059,0.0,0.010548783333333337,0.0,0.022557916666666664,0.026014533333333322,0.298948,0.10730858333333329,0.002691233333333334,0.010865000000000003,0.26591424999999974,0.05955121666666665,0.21402391666666667
1.8887,0.081,0.3668,0.426,0.0034,0.0224,0.3031,0.0104,0.2628,0.0589,0.2121,0.0101,0.0256,0.1061,0.0,0.010638583333333326,0.0,0.02230825,0.025632,0.30296550000000017,0.10614699999999985,0.002968749999999998,0.010459250000000002,0.2630497499999997,0.058991333333333396,0.2120191666666665
1.8886,0.0812,0.3663,0.4254,0.0022,0.0221,0.3035,0.0112,0.2625,0.0592,0.2119,0.0112,0.0257,0.1062,0.0,0.01095058333333333,0.0,0.022191250000000006,0.025671000000000013,0.30312149999999993,0.10618599999999993,0.00250075,0.010888250000000002,0.2629327499999996,0.059108333333333346,0.21194116666666662
1.8022,0.0808,0.3642,0.3842,0.0033,0.0223,0.2996,0.011,0.2224,0.0591,0.2125,0.0113,0.0257,0.1058,0.0,0.01149445,0.0,0.022567199999999992,0.02617540000000001,0.3045615500000003,0.1073309,0.002795300000000002,0.010948549999999996,0.21375439999999993,0.06074265,0.21338619999999994
1.7296,0.0809,0.3639,0.3496,0.0024,0.0223,0.2997,0.0108,0.1868,0.0589,0.2118,0.0107,0.0257,0.1061,0.0,0.010764100000000007,0.0,0.022467233333333326,0.025741966666666678,0.30058495,0.1061201666666667,0.0018973999999999983,0.010382666666666674,0.1855014333333333,0.058963566666666696,0.2126112166666667
1.7272,0.0809,0.3629,0.3485,0.0033,0.0226,0.2979,0.0108,0.1866,0.0589,0.2123,0.0107,0.0257,0.1061,0.0,0.010810028571428574,0.0,0.022445238095238098,0.025735609523809523,0.2981451333333332,0.1063810476190476,0.003190609523809521,0.010857571428571433,0.18610279047619052,0.05918159047619052,0.2122412000000001
1.7239,0.0806,0.3623,0.3479,0.0022,0.0222,0.2965,0.0114,0.1868,0.0589,0.2122,0.0112,0.0256,0.1061,0.0,0.011513999999999995,0.0,0.02220900000000002,0.025680999999999985,0.2962930000000003,0.10621399999999992,0.002311000000000001,0.011070999999999996,0.18672799999999998,0.05899000000000008,0.21230799999999983
1.7272,0.0806,0.3635,0.3484,0.0032,0.0222,0.2986,0.0105,0.1867,0.059,0.2123,0.011,0.0256,0.1056,0.0,0.010810028571428574,0.0,0.022445238095238098,0.025735609523809523,0.2981451333333332,0.1063810476190476,0.003190609523809521,0.010857571428571433,0.18610279047619052,0.05918159047619052,0.2122412000000001
1.7281,0.0804,0.3642,0.3489,0.0027,0.0225,0.2995,0.0112,0.1866,0.0587,0.2123,0.0099,0.0256,0.1056,0.0,0.011166749999999998,0.0,0.022372,0.025898916666666688,0.29824808333333364,0.10759866666666656,0.0028788333333333318,0.010500083333333346,0.18710849999999987,0.05937750000000002,0.21093900000000002
1.7309,0.0804,0.3641,0.3489,0.0038,0.0224,0.2996,0.0112,0.1863,0.0587,0.2124,0.0114,0.0256,0.1061,0.0,0.010988583333333342,0.0,0.022336733333333345,0.02569688333333334,0.31853106666666714,0.10806780000000002,0.0034093166666666675,0.011144966666666667,0.16654164999999999,0.05866523333333342,0.20980030000000013
1.7233,0.0806,0.3622,0.3478,0.0021,0.0224,0.2973,0.011,0.1866,0.0589,0.2121,0.011,0.0256,0.1057,0.0,0.010847999999999995,0.0,0.022382000000000003,0.025634999999999995,0.29715499999999984,0.1057730000000001,0.0025759999999999984,0.010822999999999996,0.18653199999999984,0.058836000000000076,0.2120639999999999
1.7201,0.0803,0.3622,0.3473,0.0013,0.0222,0.2955,0.0112,0.1865,0.0589,0.2127,0.0107,0.0256,0.1057,0.0,0.011578000000000001,0.0,0.022645000000000026,0.026033999999999988,0.25722600000000023,0.10714400000000009,0.0017289999999999975,0.010666000000000009,0.2239739999999999,0.060082000000000094,0.21376700000000018
2.4269,0.0803,0.7156,0.3476,0.0029,0.0221,0.2974,0.011,0.1858,0.0585,0.5635,0.0108,0.0256,0.1058,0.0,0.012322999999999988,0.0,0.022208000000000002,0.025745999999999984,0.29465299999999994,0.1065000000000001,0.004443000000000005,0.010821,0.1797750000000002,0.20465799999999998,0.4267249999999997
2.6825,0.08,0.8432,0.3475,0.0029,0.0221,0.2972,0.0119,0.186,0.0585,0.6906,0.0108,0.0258,0.106,0.0,0.012794000000000007,0.0,0.02234999999999999,0.026082,0.29841600000000007,0.1073539999999999,0.004754000000000006,0.011005999999999995,0.21947600000000012,0.20525599999999997,0.5100100000000007
2.0522,0.0802,0.5254,0.3491,0.0039,0.0223,0.3,0.012,0.1863,0.0588,0.3724,0.0105,0.0257,0.1056,0.0,0.012402000000000003,0.0,0.022135999999999996,0.02544000000000002,0.2874280000000004,0.10475800000000005,0.004523,0.010638999999999992,0.16136899999999973,0.13444099999999998,0.33609899999999954
1.7313,0.0806,0.3645,0.3495,0.0025,0.0221,0.3005,0.0117,0.1863,0.0589,0.2118,0.0111,0.0257,0.1061,0.0,0.011569000000000012,0.0,0.022171,0.025738666666666687,0.2999039999999998,0.10637433333333317,0.0027133333333333337,0.011034666666666677,0.1863909999999997,0.059028666666666736,0.2119436666666668
1.7278,0.081,0.3638,0.3485,0.0026,0.0223,0.2988,0.0111,0.1861,0.0589,0.2122,0.0109,0.0257,0.1059,0.0,0.010874766666666664,0.0,0.022171009523809525,0.02570975238095239,0.3017732476190476,0.10598850952380952,0.0032834666666666677,0.011121738095238087,0.1872844857142856,0.05878200476190477,0.20884799999999967
1.7263,0.0808,0.3632,0.3481,0.0028,0.0224,0.2979,0.0108,0.1864,0.059,0.2124,0.0113,0.0257,0.1055,0.0,0.011288419047619054,0.0,0.02216448571428572,0.025702628571428576,0.29992057142857137,0.10606630476190478,0.002198123809523809,0.010626990476190474,0.18697207619047618,0.058820447619047665,0.2104024857142858
1.7244,0.0807,0.363,0.3479,0.0025,0.0223,0.2979,0.011,0.1861,0.0589,0.2121,0.0107,0.0256,0.1057,0.0,0.011445285714285712,0.0,0.022829442857142848,0.025890221428571433,0.3368920999999995,0.10672599285714292,0.0019811499999999992,0.010830907142857154,0.19529569285714285,0.05766756428571429,0.1727165714285713
1.7231,0.0809,0.3626,0.3476,0.0033,0.0224,0.2974,0.0103,0.1863,0.0587,0.2118,0.0103,0.0257,0.1058,0.0,0.010583999999999988,0.0,0.022375000000000003,0.02567600000000003,0.2972469999999999,0.10578400000000013,0.0028710000000000025,0.010457999999999992,0.1863429999999998,0.05871799999999999,0.21194700000000016
1.7248,0.0807,0.3631,0.3477,0.0018,0.0224,0.2978,0.0117,0.1863,0.059,0.2124,0.0106,0.0257,0.1056,0.0,0.010648666666666673,0.0,0.022263999999999996,0.025747999999999983,0.3079653333333331,0.10610066666666663,0.002750666666666669,0.011125333333333338,0.1887939999999999,0.05833133333333343,0.20205600000000007
1.7261,0.0807,0.3632,0.3481,0.0031,0.0223,0.2982,0.0111,0.1865,0.0587,0.2121,0.0108,0.0256,0.1057,0.0,0.011510000000000003,0.0,0.02255800000000001,0.025936000000000008,0.3022449999999999,0.10752300000000005,0.0022640000000000034,0.010830000000000005,0.18822600000000012,0.059389999999999936,0.2059270000000003
1.7306,0.0807,0.3651,0.3493,0.0021,0.0222,0.3004,0.011,0.1863,0.0588,0.212,0.0116,0.0257,0.1054,0.0,0.011128600000000002,0.0,0.022239500000000016,0.02576220000000001,0.3037390999999999,0.1056764000000001,0.0026509999999999984,0.0105641,0.18713879999999983,0.05872570000000004,0.20879629999999985
1.7304,0.0809,0.3651,0.349,0.0022,0.0222,0.3008,0.0113,0.1866,0.0587,0.2123,0.0099,0.0257,0.1057,0.0,0.011449399999999997,0.0,0.022608299206349197,0.02580231507936508,0.3321057706349206,0.10763437936507932,0.0025641920634920635,0.01037587380952381,0.18306152777777773,0.05790824603174604,0.1881396587301588
1.7367,0.0807,0.3665,0.3498,0.003,0.0222,0.3026,0.0114,0.1862,0.0588,0.2126,0.0115,0.0256,0.1058,0.0,0.011643001190476197,0.0,0.022740704761904772,0.02616819285714287,0.2714120309523811,0.10842331428571425,0.0030787797619047617,0.011246277380952383,0.21871341547619047,0.06015970119047617,0.20991935357142844
